date,year,day_number,ID_NR,sex,age_class,age_for_analyses,lat,lon,s_length,girth,condition,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
2015-04-29T00:00:00Z,2015,119,26254,m,c,0,78.53,18.88,82,NA,NA,14.5,NA,NA,0,26254_119_2015,n,C,23479,17,2
2015-04-29T00:00:00Z,2015,119,26255,f,c,0,78.53,18.88,84,NA,NA,14.75,NA,NA,0,26255_119_2015,n,C,23479,17,2
2016-04-04T00:00:00Z,2016,95,23688,f,ad,21,79.413,13.692,207,104,2,148,c,1,0,23688_95_2016,c,C,NA,NA,NA
2016-04-04T00:00:00Z,2016,95,23882,f,ad,12,79.434,13.387,199,110,2,167,yr,1,0,23882_95_2016,n,C,NA,NA,NA
2016-04-04T00:00:00Z,2016,95,26260,m,yr,1,79.434,13.387,173,109,3,89,NA,NA,0,26260_95_2016,n,NA,NA,NA,NA
2016-04-04T00:00:00Z,2016,95,26261,f,c,0,79.413,13.692,78,NA,NA,11.25,NA,NA,0,26261_95_2016,n,C,23688,21,1
2016-04-05T00:00:00Z,2016,96,23689,f,ad,14,79.497,13.918,204,120,3,202,n,NA,0,23689_96_2016,n,C,23688,NA,NA
2016-04-05T00:00:00Z,2016,96,23803,f,ad,12,79.336,14.111,184,100,2,104,c,1,0,23803_96_2016,c,C,NA,NA,NA
2016-04-05T00:00:00Z,2016,96,26043,m,ad,5,79.497,13.918,198,117,3,184,NA,NA,0,26043_96_2016,n,C,23688,NA,NA
2016-04-05T00:00:00Z,2016,96,26262,m,c,0,79.336,14.111,85,NA,NA,13.5,NA,NA,0,26262_96_2016,n,C,23803,12,1
2016-04-06T00:00:00Z,2016,97,23802,f,ad,13,79.14,16.244,197,127,3,213,n,NA,0,23802_97_2016,n,C,NA,NA,NA
2016-04-06T00:00:00Z,2016,97,23937,f,ad,11,79.004,16.253,211,124,3,232,n,NA,0,23937_97_2016,n,C,NA,NA,NA
2016-04-06T00:00:00Z,2016,97,23940,f,ad,8,79.984,15.999,196,126,3,203,n,NA,0,23940_97_2016,n,C,23909,NA,NA
2016-04-06T00:00:00Z,2016,97,26126,m,ad,5,79.102,16.264,218,136,2,NA,NA,NA,0,26126_97_2016,n,NA,NA,NA,NA
2016-04-07T00:00:00Z,2016,98,26175,f,ad,5,79.107,20.158,195,116,3,197,n,NA,0,26175_98_2016,n,C,NA,NA,NA
2016-04-07T00:00:00Z,2016,98,26263,f,ad,7,79.097,19.836,194,121,3,206,n,NA,0,26263_98_2016,n,C,NA,NA,NA
2016-04-07T00:00:00Z,2016,98,26264,m,ad,10,79.097,19.836,210,136,3,NA,NA,NA,0,26264_98_2016,n,NA,NA,NA,NA
2016-04-08T00:00:00Z,2016,99,23475,m,ad,19,79.018,21.905,233,146,3,NA,NA,NA,0,23475_99_2016,n,NA,NA,NA,NA
2016-04-08T00:00:00Z,2016,99,26265,f,ad,15,79.018,21.905,198,128,3,192,n,NA,0,26265_99_2016,n,O,NA,NA,NA
2016-04-09T00:00:00Z,2016,100,23500,f,ad,16,78.684,23.535,193,106,3,158,yr,2,0,23500_100_2016,n,C,23347,NA,NA
2016-04-09T00:00:00Z,2016,100,26084,f,ad,12,78.887,21.486,204,124,3,191,c,1,0,26084_100_2016,c,C,NA,NA,NA
2016-04-09T00:00:00Z,2016,100,26232,f,yr,1,78.684,23.535,143,84,3,64,NA,NA,0,26232_100_2016,n,C,23500,NA,NA
2016-04-09T00:00:00Z,2016,100,26233,m,yr,1,78.684,23.535,149,84,3,73,NA,NA,0,26233_100_2016,n,C,23500,NA,NA
2016-04-09T00:00:00Z,2016,100,26266,f,c,0,78.887,21.486,97,NA,NA,22,NA,NA,0,26266_100_2016,n,C,26084,12,1
2016-04-10T00:00:00Z,2016,101,26267,m,ad,8,78.902,28.533,221,168,4,NA,NA,NA,0,26267_101_2016,n,NA,NA,NA,NA
2016-04-10T00:00:00Z,2016,101,26268,m,ad,20,78.861,29.182,235,171,3,NA,NA,NA,0,26268_101_2016,n,NA,NA,NA,NA
2016-04-10T00:00:00Z,2016,101,26269,f,ad,6,78.861,29.182,202,124,3,198,n,NA,0,26269_101_2016,n,O,NA,NA,NA
2016-04-10T00:00:00Z,2016,101,26270,m,ad,9,78.917,29.562,215,138,3,NA,NA,NA,0,26270_101_2016,n,NA,NA,NA,NA
2016-04-10T00:00:00Z,2016,101,26271,f,ad,14,78.914,28.227,200,135,4,237,n,NA,0,26271_101_2016,n,O,NA,NA,NA
2016-04-13T00:00:00Z,2016,104,23637,f,ad,15,76.98,16.603,211,139,3,246,n,NA,0,23637_104_2016,n,C,23636,NA,NA
2016-04-13T00:00:00Z,2016,104,26225,f,ad,21,77.782,18.407,200,115,3,200,n,NA,0,26225_104_2016,n,O,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,23944,f,ad,13,77.906,18.17,197,123,3,187,c,2,0,23944_105_2016,c,C,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,26103,f,ad,19,77.858,18.314,196,125,3,204,yr,1,0,26103_105_2016,n,C,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,26209,f,ad,13,77.879,18.184,200,118,4,218,yr,1,0,26209_105_2016,n,C,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,26272,m,yr,1,77.858,18.314,130,90,3,66,NA,NA,0,26272_105_2016,n,NA,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,26273,f,yr,1,77.879,18.184,168,100,3,125,NA,NA,0,26273_105_2016,n,NA,NA,NA,NA
2016-04-14T00:00:00Z,2016,105,26274,m,c,0,77.906,18.17,82,NA,NA,15.5,NA,NA,0,26274_105_2016,n,C,23944,13,2
2016-04-14T00:00:00Z,2016,105,26275,m,c,0,77.906,18.17,82,NA,NA,14.5,NA,NA,0,26275_105_2016,n,C,23944,13,2
2016-04-15T00:00:00Z,2016,106,23745,f,ad,14,77.557,23.045,193,111,2,138,c,2,0,23745_106_2016,c,NA,NA,NA,NA
2016-04-15T00:00:00Z,2016,106,23977,f,ad,9,77.522,22.803,190,107,3,164,yr,1,0,23977_106_2016,n,C,NA,NA,NA
2016-04-15T00:00:00Z,2016,106,26088,f,ad,11,77.523,22.874,200,133,3,224,n,NA,0,26088_106_2016,n,C,NA,NA,NA
2016-04-15T00:00:00Z,2016,106,26211,m,subad,4,77.566,22.993,193,125,3,NA,NA,NA,0,26211_106_2016,n,NA,NA,NA,NA
2016-04-15T00:00:00Z,2016,106,26276,m,c,0,77.557,23.045,80,NA,NA,14.5,NA,NA,0,26276_106_2016,n,NA,23745,14,2
2016-04-15T00:00:00Z,2016,106,26277,f,c,0,77.557,23.045,80,NA,NA,13.5,NA,NA,0,26277_106_2016,n,NA,23745,14,2
2016-04-15T00:00:00Z,2016,106,26278,f,yr,1,77.522,22.803,130,72,3,54,NA,NA,0,26278_106_2016,n,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,7968,m,ad,22,78.641,20.193,225,139,2,NA,NA,NA,0,7968_107_2016,n,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,23952,f,ad,8,78.5445,20.7319,195,109,2,157,n,NA,0,23952_107_2016,n,C,23703,NA,NA
2016-04-16T00:00:00Z,2016,107,23958,f,ad,13,78.2172,20.7184,179,109,2,146,c,2,0,23958_107_2016,c,C,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,26024,m,ad,11,78.256,22.773,216,140,3,NA,NA,NA,0,26024_107_2016,n,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,26094,m,ad,10,78.132,20.294,219,154,3,NA,NA,NA,0,26094_107_2016,n,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,26128,m,ad,8,78.161,23.225,214,140,3,NA,NA,NA,0,26128_107_2016,n,NA,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,26279,f,ad,21,78.4928,20.1839,201,118,3,181,n,NA,0,26279_107_2016,n,O,NA,NA,NA
2016-04-16T00:00:00Z,2016,107,26280,m,c,0,78.2172,20.7184,81,NA,NA,14.5,NA,NA,0,26280_107_2016,n,C,23958,13,2
2016-04-16T00:00:00Z,2016,107,26281,f,c,0,78.2172,20.7184,80,NA,NA,13.5,NA,NA,0,26281_107_2016,n,C,23958,13,2
2016-04-18T00:00:00Z,2016,109,23732,f,ad,13,77.009,16.508,192,118,3,198,n,NA,0,23732_109_2016,n,C,23731,NA,NA
2016-04-18T00:00:00Z,2016,109,23811,f,ad,10,77.069,17.307,197,120,3,191,n,NA,0,23811_109_2016,n,C,23731,NA,NA
2016-04-18T00:00:00Z,2016,109,26131,f,ad,10,77.505,15.869,187,103,2,147,c,2,0,26131_109_2016,c,C,NA,NA,NA
2016-04-18T00:00:00Z,2016,109,26282,m,c,0,77.505,15.869,77,NA,NA,12.25,NA,NA,0,26282_109_2016,n,C,26131,10,2
2016-04-18T00:00:00Z,2016,109,26283,m,c,0,77.505,15.869,82,NA,NA,14.75,NA,NA,0,26283_109_2016,n,C,26131,10,2
2016-04-18T00:00:00Z,2016,109,26284,f,subad,3,76.99,16.582,177,113,3,147,NA,NA,0,26284_109_2016,n,NA,NA,NA,NA
2016-04-20T00:00:00Z,2016,111,23771,m,ad,14,78.182,19.023,238,172,3,NA,NA,NA,0,23771_111_2016,n,NA,NA,NA,NA
2016-04-20T00:00:00Z,2016,111,26102,f,ad,9,78.745,21.375,182,107,2,141,c,2,0,26102_111_2016,c,C,NA,NA,NA
2016-04-20T00:00:00Z,2016,111,26285,f,c,0,78.745,21.375,81,NA,NA,14,NA,NA,0,26285_111_2016,n,C,26102,9,2
2016-04-20T00:00:00Z,2016,111,26286,f,c,0,78.745,21.375,80,NA,NA,14,NA,NA,0,26286_111_2016,n,C,26102,9,2
2016-04-20T00:00:00Z,2016,111,26287,f,ad,7,78.584,21.111,186,109,3,144,n,NA,0,26287_111_2016,n,NA,NA,NA,NA
2016-04-21T00:00:00Z,2016,112,23755,m,ad,19,77.951,18.433,208,127,1,197,NA,NA,0,23755_112_2016,n,NA,NA,NA,NA
2016-04-22T00:00:00Z,2016,113,26235,m,subad,3,78.226,15.708,212,128,3,243,NA,NA,0,26235_113_2016,n,NA,NA,NA,NA
2016-04-23T00:00:00Z,2016,114,23979,f,ad,20,77.506,15.899,190,122,3,185,n,NA,0,23979_114_2016,n,C,NA,NA,NA
2016-04-23T00:00:00Z,2016,114,23980,f,ad,10,77.846,16.476,193,104,2,144,n,NA,0,23980_114_2016,n,C,NA,NA,NA
2016-04-25T00:00:00Z,2016,116,26288,f,ad,14,78.881,20.51,189,106,2,134,c,1,0,26288_116_2016,c,NA,NA,NA,NA
2016-04-25T00:00:00Z,2016,116,26289,m,c,0,78.881,20.51,80,NA,NA,14.25,NA,NA,0,26289_116_2016,n,NA,26288,14,1
2016-04-25T00:00:00Z,2016,116,26290,m,ad,18,78.979,21.749,223,152,3,NA,NA,NA,0,26290_116_2016,n,NA,NA,NA,NA
2016-04-25T00:00:00Z,2016,116,26291,m,ad,15,78.133,23.328,224,147,3,NA,NA,NA,0,26291_116_2016,n,NA,NA,NA,NA
2016-04-25T00:00:00Z,2016,116,26292,f,ad,8,78.27,23.351,192,125,4,190,n,NA,0,26292_116_2016,n,NA,NA,NA,NA
2016-04-26T00:00:00Z,2016,117,23881,f,ad,13,79.812,11.852,200,103,2,163,n,NA,0,23881_117_2016,n,C,NA,NA,NA
2016-04-26T00:00:00Z,2016,117,23996,m,ad,10,79.609,12.788,228,143,2,NA,NA,NA,0,23996_117_2016,n,NA,NA,NA,NA
2016-04-26T00:00:00Z,2016,117,26293,m,2yr,2,79.743,12.107,184,96,2,102,NA,NA,0,26293_117_2016,n,NA,NA,NA,NA
2017-03-24T00:00:00Z,2017,83,26017,m,ad,13,78.32,14.112,229,139,3,NA,NA,NA,0,26017_83_2017,n,NA,NA,NA,NA
2017-03-24T00:00:00Z,2017,83,26052,f,ad,6,78.657,16.91,202,128,3,223,n,NA,0,26052_83_2017,n,C,26018,NA,NA
2017-03-24T00:00:00Z,2017,83,26126,m,ad,6,78.657,16.91,221,139,3,NA,NA,NA,0,26126_83_2017,n,NA,NA,NA,NA
2017-03-27T00:00:00Z,2017,86,23479,f,ad,19,78.308,18.881,191,106,2,155,2yr,2,0,23479_86_2017,n,C,NA,NA,NA
2017-03-27T00:00:00Z,2017,86,23980,f,ad,11,77.752,16.158,192,115,2,172,c,2,0,23980_86_2017,c,C,NA,NA,NA
2017-03-27T00:00:00Z,2017,86,26254,m,2yr,2,78.308,18.881,188,108,3,140,NA,NA,0,26254_86_2017,n,C,23479,NA,NA
2017-03-27T00:00:00Z,2017,86,26255,f,2yr,2,78.308,18.881,162,98,3,99,NA,NA,0,26255_86_2017,n,C,23479,NA,NA
2017-03-27T00:00:00Z,2017,86,26295,m,c,0,77.752,16.158,73,NA,NA,11.5,NA,NA,0,26295_86_2017,n,C,23980,11,2
2017-03-27T00:00:00Z,2017,86,26296,f,c,0,77.752,16.158,74,NA,NA,12.25,NA,NA,0,26296_86_2017,n,C,23980,11,2
2017-03-28T00:00:00Z,2017,87,23992,f,ad,12,78.938,16.456,201,123,3,209,c,2,0,23992_87_2017,c,C,NA,NA,NA
2017-03-28T00:00:00Z,2017,87,26238,f,2yr,2,78.423,14.197,181,107,3,NA,NA,NA,0,26238_87_2017,n,C,26018,NA,NA
2017-03-28T00:00:00Z,2017,87,26297,f,c,0,78.938,16.456,NA,NA,NA,17,NA,NA,0,26297_87_2017,n,C,23992,12,2
2017-03-28T00:00:00Z,2017,87,26298,m,c,0,78.938,16.456,NA,NA,NA,17.75,NA,NA,0,26298_87_2017,n,C,23992,12,2
2017-03-29T00:00:00Z,2017,88,23913,m,ad,11,78.342,19.078,238,170,4,NA,NA,NA,0,23913_88_2017,n,NA,NA,NA,NA
2017-03-29T00:00:00Z,2017,88,26209,f,ad,14,78.342,19.078,202,115,2,187,n,NA,0,26209_88_2017,n,C,NA,NA,NA
2017-03-31T00:00:00Z,2017,90,23741,m,ad,20,76.661,18.059,231,171,3,NA,NA,NA,0,23741_90_2017,n,NA,NA,NA,NA
2017-03-31T00:00:00Z,2017,90,23899,m,ad,22,78.668,21.138,233,154,3,NA,NA,NA,0,23899_90_2017,n,NA,NA,NA,NA
2017-04-01T00:00:00Z,2017,91,26088,f,ad,12,77.58,22.736,199,120,2,152,c,1,0,26088_91_2017,c,C,NA,NA,NA
2017-04-01T00:00:00Z,2017,91,26211,m,ad,5,77.57,23.028,200,110,2,149,NA,NA,0,26211_91_2017,n,NA,NA,NA,NA
2017-04-01T00:00:00Z,2017,91,26299,f,c,0,77.58,22.736,74,NA,NA,9.75,NA,NA,0,26299_91_2017,n,C,26088,12,1
2017-04-02T00:00:00Z,2017,92,26179,f,ad,14,78.848,21.299,192,105,2,130,c,1,0,26179_92_2017,c,C,NA,NA,NA
2017-04-02T00:00:00Z,2017,92,26300,f,c,0,78.848,21.299,70,NA,NA,8.75,NA,NA,0,26300_92_2017,n,C,26179,14,1
2017-04-02T00:00:00Z,2017,92,26301,m,ad,16,77.517,23.682,219,142,3,NA,NA,NA,0,26301_92_2017,n,NA,NA,NA,NA
2017-04-07T00:00:00Z,2017,97,23703,f,ad,24,77.709,18.37,189,118,3,180,n,NA,0,23703_97_2017,n,C,NA,NA,NA
2017-04-07T00:00:00Z,2017,97,26205,f,ad,14,78.432,19.255,192,112,3,172,n,NA,0,26205_97_2017,n,C,NA,NA,NA
2017-04-07T00:00:00Z,2017,97,26302,f,ad,6,78.607,19.811,190,113,3,169,n,NA,0,26302_97_2017,n,C,NA,NA,NA
2017-04-07T00:00:00Z,2017,97,26303,m,ad,15,78.607,19.811,226,167,3,NA,NA,NA,0,26303_97_2017,n,NA,NA,NA,NA
2017-04-10T00:00:00Z,2017,100,26131,f,ad,11,77.5156,15.989,195,121,4,217,yr,2,0,26131_100_2017,n,C,NA,NA,NA
2017-04-10T00:00:00Z,2017,100,26282,m,yr,1,77.5156,15.989,139,86,2,72,NA,NA,0,26282_100_2017,n,C,26131,NA,NA
2017-04-10T00:00:00Z,2017,100,26283,m,yr,1,77.5156,15.989,144,93,3,82,NA,NA,0,26283_100_2017,n,C,26131,NA,NA
2017-04-10T00:00:00Z,2017,100,26304,f,yr,1,NA,NA,134,83,3,60,NA,NA,0,26304_100_2017,n,NA,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,23965,m,ad,13,78.697,20.3902,227,150,3,NA,NA,NA,0,23965_101_2017,n,NA,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,26024,m,ad,12,78.317,20.469,220,142,3,NA,NA,NA,0,26024_101_2017,n,NA,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,26027,f,ad,7,78.8848,21.0647,178,103,2,122,n,NA,0,26027_101_2017,n,NA,26025,NA,NA
2017-04-11T00:00:00Z,2017,101,26291,m,ad,16,78.5521,20.7243,220,147,3,NA,NA,NA,0,26291_101_2017,n,NA,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,26305,f,ad,11,78.1898,20.5139,195,122,4,199,yr,1,0,26305_101_2017,n,O,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,26306,f,yr,1,78.1898,20.5139,152,98,3,97,NA,NA,0,26306_101_2017,n,NA,NA,NA,NA
2017-04-11T00:00:00Z,2017,101,26307,m,ad,13,78.8564,21.0403,217,139,3,NA,NA,NA,0,26307_101_2017,n,NA,NA,NA,NA
2017-04-12T00:00:00Z,2017,102,23284,m,ad,21,78.4455,19.0915,226,157,3,NA,NA,NA,0,23284_102_2017,n,NA,NA,NA,NA
2017-04-12T00:00:00Z,2017,102,23495,m,ad,17,77.6534,18.5198,237,156,3,NA,NA,NA,0,23495_102_2017,n,C,7803,NA,NA
2017-04-12T00:00:00Z,2017,102,26101,m,ad,9,78.4442,18.9959,215,133,2,NA,NA,NA,0,26101_102_2017,n,NA,NA,NA,NA
2017-04-12T00:00:00Z,2017,102,26273,f,2yr,2,78.5396,19.2346,186,109,3,147,NA,NA,0,26273_102_2017,n,NA,NA,NA,NA
2017-04-13T00:00:00Z,2017,103,23732,f,ad,14,76.993,16.2528,192,110,2,148,n,NA,0,23732_103_2017,n,C,23731,NA,NA
2017-04-13T00:00:00Z,2017,103,23811,f,ad,11,77.0818,16.4007,196,107,2,138,c,2,0,23811_103_2017,c,C,23731,NA,NA
2017-04-13T00:00:00Z,2017,103,26308,f,c,0,77.0818,16.4007,84,NA,NA,15,NA,NA,0,26308_103_2017,n,C,23811,11,2
2017-04-13T00:00:00Z,2017,103,26309,f,c,0,77.0818,16.4007,86,NA,NA,15.5,NA,NA,0,26309_103_2017,n,C,23811,11,2
2017-04-20T00:00:00Z,2017,110,26235,m,subad,4,78.3638,14.1141,220,150,4,NA,NA,NA,0,26235_110_2017,n,NA,NA,NA,NA
2017-04-22T00:00:00Z,2017,112,23822,m,ad,14,79.9457,15.8973,236,150,2,NA,NA,NA,0,23822_112_2017,n,NA,NA,NA,NA
2017-04-22T00:00:00Z,2017,112,23882,f,ad,13,79.6569,12.3101,199,118,4,207,n,NA,0,23882_112_2017,n,C,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,23355,m,ad,22,78.066,18.988,225,141,2,NA,NA,NA,0,23355_113_2017,n,NA,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,23500,f,ad,17,78.116,23.464,191,114,3,168,n,NA,0,23500_113_2017,n,C,23347,NA,NA
2017-04-23T00:00:00Z,2017,113,23706,m,ad,24,78.536,22.149,239,151,3,NA,NA,NA,0,23706_113_2017,n,NA,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,23956,f,ad,12,78.566,21.992,187,110,3,168,n,NA,0,23956_113_2017,n,C,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,23976,m,ad,24,78.116,23.463,232,157,3,NA,NA,NA,0,23976_113_2017,n,NA,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,26310,f,2yr,2,78.224,23.117,169,105,3,121,NA,NA,0,26310_113_2017,n,NA,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,26311,m,ad,11,78.116,23.464,238,164,3,NA,NA,NA,0,26311_113_2017,n,NA,NA,NA,NA
2017-04-23T00:00:00Z,2017,113,26312,m,subad,3,78.116,23.465,214,132,3,NA,NA,NA,0,26312_113_2017,n,NA,NA,NA,NA
2017-04-24T00:00:00Z,2017,114,23798,m,ad,12,78.021,23.479,232,163,3,NA,NA,NA,0,23798_114_2017,n,C,7757,NA,NA
2017-04-24T00:00:00Z,2017,114,26128,m,ad,9,78.282,22.715,213,145,3,NA,NA,NA,0,26128_114_2017,n,NA,NA,NA,NA
2017-04-24T00:00:00Z,2017,114,26313,f,subad,4,77.319,23.231,188,105,3,145,n,NA,0,26313_114_2017,n,NA,NA,NA,NA
2018-04-02T00:00:00Z,2018,92,23648,m,ad,19,78.2022,21.6013,223,143,2,NA,NA,NA,0,23648_92_2018,n,NA,NA,NA,NA
2018-04-02T00:00:00Z,2018,92,26315,f,ad,11,77.9801,21.7132,187,NA,3,NA,yr,1,0,26315_92_2018,n,O,NA,NA,NA
2018-04-02T00:00:00Z,2018,92,26316,f,yr,1,77.9801,21.7132,137,NA,3,81,NA,NA,0,26316_92_2018,n,NA,NA,NA,NA
2018-04-03T00:00:00Z,2018,93,23944,f,ad,15,77.892,18.13,201,120,2,175,c,2,0,23944_93_2018,c,C,NA,NA,NA
2018-04-03T00:00:00Z,2018,93,26103,f,ad,21,77.584,18.414,200,126,3,191,n,NA,0,26103_93_2018,n,C,NA,NA,NA
2018-04-03T00:00:00Z,2018,93,26254,m,subad,3,78.522,19.124,190,121,3,191,NA,NA,0,26254_93_2018,n,C,23479,NA,NA
2018-04-03T00:00:00Z,2018,93,26317,m,c,0,77.892,18.13,85,NA,NA,15,NA,NA,0,26317_93_2018,n,C,23944,15,2
2018-04-03T00:00:00Z,2018,93,26318,f,c,0,77.892,18.13,82,NA,NA,14.75,NA,NA,0,26318_93_2018,n,C,23944,15,2
2018-04-04T00:00:00Z,2018,94,26110,f,ad,6,78.552,19.161,186,117,2,132,n,NA,0,26110_94_2018,n,C,NA,NA,NA
2018-04-04T00:00:00Z,2018,94,26118,m,ad,7,78.501,19.149,216,125,2,NA,NA,NA,0,26118_94_2018,n,NA,NA,NA,NA
2018-04-04T00:00:00Z,2018,94,26319,m,ad,5,78.869,21.163,213,137,3,NA,NA,NA,0,26319_94_2018,n,NA,NA,NA,NA
2018-04-05T00:00:00Z,2018,95,23755,m,ad,21,78.209,20.449,209,139,3,NA,NA,NA,0,23755_95_2018,n,NA,NA,NA,NA
2018-04-06T00:00:00Z,2018,96,23811,f,ad,12,77.052,17.018,196,126,3,177,yr,2,0,23811_96_2018,n,C,23731,NA,NA
2018-04-06T00:00:00Z,2018,96,26035,m,ad,11,77.014,16.378,227,141,3,NA,NA,NA,0,26035_96_2018,n,NA,NA,NA,NA
2018-04-06T00:00:00Z,2018,96,26308,f,yr,1,77.052,17.018,150,NA,3,70,NA,NA,0,26308_96_2018,n,C,23811,NA,NA
2018-04-06T00:00:00Z,2018,96,26309,f,yr,1,77.052,17.018,149,NA,3,71,NA,NA,0,26309_96_2018,n,C,23811,NA,NA
2018-04-07T00:00:00Z,2018,97,26013,m,ad,9,78.032,18.859,238,148,3,NA,NA,NA,0,26013_97_2018,n,C,23479,NA,NA
2018-04-08T00:00:00Z,2018,98,23965,m,ad,14,78.934,21.354,229,149,3,NA,NA,NA,0,23965_98_2018,n,NA,NA,NA,NA
2018-04-08T00:00:00Z,2018,98,26010,f,ad,10,78.977,21.422,181,113,3,143,n,NA,0,26010_98_2018,n,C,NA,NA,NA
2018-04-08T00:00:00Z,2018,98,26312,m,subad,4,78.911,21.18,220,133,3,NA,NA,NA,0,26312_98_2018,n,NA,NA,NA,NA
2018-04-08T00:00:00Z,2018,98,26320,m,ad,9,78.977,21.422,242,175,4,NA,NA,NA,0,26320_98_2018,n,NA,NA,NA,NA
2018-04-10T00:00:00Z,2018,100,23952,f,ad,10,78.494,20.119,197,124,3,173,c,1,0,23952_100_2018,c,C,23703,NA,NA
2018-04-10T00:00:00Z,2018,100,23977,f,ad,11,77.464,22.32,190,108,3,153,n,NA,0,23977_100_2018,n,C,NA,NA,NA
2018-04-10T00:00:00Z,2018,100,26280,m,2yr,2,78.16,21.523,170,110,3,135,NA,NA,0,26280_100_2018,n,C,23958,NA,NA
2018-04-10T00:00:00Z,2018,100,26321,f,c,0,78.494,20.119,96,NA,NA,23,NA,NA,0,26321_100_2018,n,C,23952,10,1
2018-04-10T00:00:00Z,2018,100,26322,m,ad,5,77.29,23.132,210,130,2,NA,NA,NA,0,26322_100_2018,n,NA,NA,NA,NA
2018-04-13T00:00:00Z,2018,103,26128,m,ad,10,78.683,20.47,218,152,3,NA,NA,NA,0,26128_103_2018,n,NA,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,23818,m,ad,18,76.684,25.349,231,168,3,NA,NA,NA,0,23818_104_2018,n,NA,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26323,m,ad,6,76.666,25.361,200,126,3,208,NA,NA,0,26323_104_2018,n,NA,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26324,m,2yr,2,76.666,25.361,183,117,3,NA,NA,NA,0,26324_104_2018,n,NA,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26325,f,ad,8,76.666,25.361,190,125,3,182,2yr,1,0,26325_104_2018,n,O,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26326,m,ad,20,76.638,25.358,226,159,3,NA,NA,NA,0,26326_104_2018,n,NA,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26327,f,ad,6,76.684,25.349,198,112,2,172,n,NA,0,26327_104_2018,n,O,NA,NA,NA
2018-04-14T00:00:00Z,2018,104,26328,f,ad,8,77.521,22.062,191,121,3,191,n,NA,0,26328_104_2018,n,O,NA,NA,NA
2018-04-15T00:00:00Z,2018,105,23918,f,ad,19,78.821,21.544,186,109,2,141,yr,2,0,23918_105_2018,n,NA,NA,NA,NA
2018-04-15T00:00:00Z,2018,105,26329,f,yr,1,78.821,21.544,142,78,3,59,NA,NA,0,26329_105_2018,n,NA,NA,NA,NA
2018-04-15T00:00:00Z,2018,105,26330,f,yr,1,78.821,21.544,141,80,3,60,NA,NA,0,26330_105_2018,n,NA,NA,NA,NA
2018-04-17T00:00:00Z,2018,107,23500,f,ad,18,78.246,22.666,195,106,2,149,c,2,0,23500_107_2018,c,C,23347,NA,NA
2018-04-17T00:00:00Z,2018,107,26209,f,ad,15,77.769,18.455,205,108,2,188,c,1,0,26209_107_2018,c,C,NA,NA,NA
2018-04-17T00:00:00Z,2018,107,26272,m,subad,3,78.235,19.838,176,106,3,149,NA,NA,0,26272_107_2018,n,NA,NA,NA,NA
2018-04-17T00:00:00Z,2018,107,26331,m,c,0,78.246,22.666,80,NA,2,12.5,NA,NA,0,26331_107_2018,n,C,23500,18,2
2018-04-17T00:00:00Z,2018,107,26332,f,c,0,78.246,22.666,78,NA,2,10.5,NA,NA,0,26332_107_2018,n,C,23500,18,2
2018-04-17T00:00:00Z,2018,107,26333,f,c,0,77.769,18.455,94,NA,NA,22,NA,NA,0,26333_107_2018,n,C,26209,15,1
2018-04-18T00:00:00Z,2018,108,26021,m,ad,22,77.71,18.483,232,168,3,NA,NA,NA,0,26021_108_2018,n,NA,NA,NA,NA
2018-04-18T00:00:00Z,2018,108,26185,f,ad,22,77.512,18.048,198,129,3,218,n,NA,0,26185_108_2018,n,O,NA,NA,NA
2018-04-19T00:00:00Z,2018,109,26253,f,ad,6,78.193,20.361,186,109,3,145,c,1,0,26253_109_2018,c,C,NA,NA,NA
